speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,brakeTorque
80.79048409,2.626117686,59.4,20.72595414,3.855078551,1,12,16863.21954,17.89529397,42.37833422,1000.520175,500.2600875,0,64.47405694,0,24.29969857,1,95.43107574,1.64,1.74,112.8020577,9.265393969,0.003388349,35.10611245,38.61970984,0,3011.570175,0
80.85225432,2.630573656,59.5,20.74404039,3.850653664,1,12,16876.1127,17.89406453,42.40782186,1002.050702,501.0253508,0,64.41726721,0,24.31565182,1,95.48415695,1.64,1.74,113.0497778,9.26552331,0.003039631,35.06720994,38.71604926,0,3013.100702,0
80.91390652,2.635026222,59.6,20.76206654,3.846234215,1,12,16888.98123,17.89283744,42.43724871,1003.57947,501.789735,0,64.36053679,0,24.33160507,1,95.53725705,1.64,1.74,113.2973118,9.265637799,0.002692667,35.02788534,38.8122341,0,3014.62947,0
80.97544105,2.639475396,59.7,20.78003277,3.841820195,1,12,16901.8252,17.89161269,42.46661498,1005.106482,502.5532412,0,64.30386562,0,24.34755832,1,95.59037607,1.64,1.74,113.5446601,9.265737533,0.002347434,34.98813956,38.90826264,0,3016.156482,0
81.03685826,2.643921188,59.8,20.79793923,3.837411596,1,12,16914.64467,17.89039028,42.49592085,1006.631741,503.3158705,0,64.24725366,0,24.36351157,1,95.64351406,1.64,1.74,113.7918229,9.265822609,0.002003943,34.94797353,39.00413319,0,3017.681741,0
81.0981585,2.648363611,59.9,20.81578609,3.83300841,1,12,16927.43974,17.88917019,42.52516653,1008.155248,504.0776239,0,64.19070084,0,24.37946481,1,95.69667105,1.64,1.74,114.0388005,9.265893122,0.001662173,34.90738818,39.09984402,0,3019.205248,0
81.15934212,2.652802676,60,20.83357351,3.828610629,1,12,16940.21046,17.88795243,42.5543522,1009.677005,504.8385026,0,64.13420711,0,24.39541806,1,95.74984707,1.64,1.74,114.285593,9.265949167,0.001322139,34.86638445,39.19539344,0,3020.727005,0
81.22040949,2.657238395,60.1,20.85130165,3.824218245,1,12,16952.95692,17.88673698,42.58347805,1011.197015,505.5985076,0,64.0777724,0,24.41137131,1,95.80304215,1.64,1.74,114.5322008,9.265990839,0.000983809,34.82496329,39.29077976,0,3022.247015,0
81.28136093,2.661670778,60.2,20.86897068,3.819831248,1,12,16965.67918,17.88552384,42.61254428,1012.71528,506.35764,0,64.02139667,0,24.42732456,1,95.81857593,1.64,1.74,114.7786241,9.266018233,0.000647208,34.78312564,39.38600129,0,3023.76528,0
81.3421968,2.666099838,60.3,20.88658074,3.815449631,1,12,16978.37732,17.884313,42.64155107,1014.231802,507.1159009,0,63.96507985,0,24.44327781,1,95.81857593,1.64,1.74,115.0248631,9.301318694,0.834636665,34.74087246,39.48105635,0,3025.281802,0
81.40291746,2.670525585,60.4,20.904132,3.811073386,1,12,16991.0514,17.88310445,42.67049861,1015.746583,507.8732914,0,63.9088219,0,24.45923106,1,95.81857593,1.64,1.74,115.2709182,9.096900445,-4.836839529,34.69820471,39.57594326,0,3026.796583,0
81.46352322,2.674948031,60.5,20.92162462,3.806702504,1,12,17003.70151,17.88189819,42.69938711,1017.259625,508.6298124,0,63.85262275,0,24.47518431,1,95.81857593,1.64,1.74,115.5195985,8.877764121,-5.188961623,34.65512337,39.67066036,0,3028.309625,0
81.52401445,2.679367187,60.6,19.49873808,3.802336979,1,12,17016.32771,17.88069421,42.72821674,1018.77093,509.3854651,0,63.79648235,0,26.3002337,1,95.81857593,1.64,1.74,115.7508972,8.42544973,-10.71839385,34.61148381,39.76551024,0,3029.82093,0
81.58439149,2.683783064,60.7,18.2668146,3.797976802,1,12,17028.93008,17.87949251,42.75698768,1020.280501,510.1402506,0,63.74040065,0,28.11553389,1,95.81857593,1.64,1.74,115.9672176,7.94445022,-11.40660253,34.56731402,39.86050078,0,3031.330501,0
81.64465466,2.688195672,60.8,17.18429391,3.793621965,1,12,17041.50868,17.87829307,42.78570013,1021.78834,510.8941699,0,63.68437758,0,29.93083407,1,95.81857593,1.64,1.74,116.1704247,7.493055228,-10.71247774,34.52263735,39.95564023,0,3032.83834,0
81.7048043,2.692605024,60.9,16.22554668,3.789272459,1,12,17054.06358,17.8770959,42.81435427,1023.294448,511.647224,0,63.62841308,0,31.74613426,1,95.81857593,1.64,1.74,116.3620571,7.084123634,-9.711907534,34.47747415,40.05093584,0,3034.344448,0
81.76484076,2.69701113,61,15.37048864,3.784928276,1,12,17066.59486,17.87590097,42.84295027,1024.798828,512.3994141,0,63.57250711,0,33.56143444,1,95.81857593,1.64,1.74,116.5433984,6.716764251,-8.731017304,34.4318423,40.14639403,0,3035.848828,0
81.82476436,2.701414,61.1,14.6031579,3.780589408,1,12,17079.10258,17.87470829,42.87148833,1026.301482,513.1507412,0,63.51665961,0,35.37673463,1,95.81857593,1.64,1.74,116.7155306,6.386544854,-7.85407948,34.3857576,40.24202054,0,3037.351482,0
81.88457544,2.705813646,61.2,13.91070888,3.776255848,1,12,17091.58681,17.87351785,42.89996862,1027.802413,513.9012064,0,63.46087052,0,37.19203481,1,95.81857593,1.64,1.74,116.8793743,6.088645216,-7.090565217,34.33923415,40.33782049,0,3038.852413,0
81.94427433,2.710210079,61.3,13.28268721,3.771927587,1,12,17104.04763,17.87232965,42.92839132,1029.301621,514.6508107,0,63.40513978,0,39.007335,1,95.81857593,1.64,1.74,117.0357192,5.81872685,-6.42925506,34.29228455,40.43379853,0,3040.351621,0
82.00386136,2.714603308,61.4,12.71049804,3.767604618,1,12,17116.4851,17.87114367,42.95675663,1030.79911,515.3995551,0,63.34946734,0,40.82263518,1,95.81857593,1.64,1.74,117.1852478,5.573089288,-5.85516999,34.24492017,40.52995884,0,3041.84911,0
82.06333685,2.718993345,61.5,12.18701024,3.763286932,1,12,17128.89929,17.86995991,42.98506471,1032.294882,516.1474408,0,63.29385315,0,42.63793537,1,95.81857593,1.64,1.74,117.3285537,5.348622164,-5.354428995,34.19715128,40.62630525,0,3043.344882,0
82.12270113,2.723380201,61.6,11.70625749,3.758974523,1,12,17141.29026,17.86877837,43.01331575,1033.788938,516.8944688,0,63.23829714,0,44.45323555,1,95.81857593,1.64,1.74,117.4661567,5.142713372,-4.915301699,34.14898721,40.72284123,0,3044.838938,0
82.18195453,2.727763885,61.7,11.26320982,3.75466738,1,12,17153.65809,17.86759903,43.04150991,1035.28128,517.6406401,0,63.18279927,0,46.26853574,1,95.81857593,1.64,1.74,117.5985142,4.953160196,-4.52814585,34.10043649,40.81957,0,3046.33128,0
82.24109736,2.732144409,61.8,10.85359683,3.750365498,1,12,17166.00285,17.8664219,43.06964738,1036.771912,518.3859558,0,63.12735946,0,48.08383592,1,95.81857593,1.64,1.74,117.7260313,4.778094438,-4.185080279,34.05150689,40.91649446,0,3047.821912,0
82.30012995,2.736521782,61.9,10.47376954,3.746068868,1,12,17178.32459,17.86524695,43.09772833,1038.260834,519.130417,0,63.07197768,0,49.89913611,1,95.81857593,1.64,1.74,117.8490678,4.615921945,-3.879646946,34.00220559,41.01361735,0,3049.310834,0
82.35905263,2.740896016,62,10.12059132,3.741777482,1,12,17190.62339,17.8640742,43.12575294,1039.748049,519.8740246,0,63.01665386,0,51.71443629,1,95.81857593,1.64,1.74,117.9679452,4.465274335,-3.606524484,33.95253917,41.11094114,0,3050.798049,0
82.4178657,2.74526712,62.1,9.791351027,3.737491332,1,12,17202.89931,17.86290363,43.15372139,1041.233559,520.6167797,0,62.96138795,0,53.52973648,1,95.81857593,1.64,1.74,118.0829518,4.324970414,-3.361299931,33.90251371,41.20846817,0,3052.283559,0
82.47656948,2.749635105,62.2,9.483693207,3.733210411,1,12,17215.15242,17.86173523,43.18163385,1042.717367,521.3586834,0,62.9061799,0,55.34503666,1,95.81857593,1.64,1.74,118.1943471,4.193985211,-3.14028974,33.85213486,41.30620059,0,3053.767367,0
82.5351643,2.753999981,62.3,9.195561627,3.728934712,1,12,17227.38279,17.86056901,43.20949049,1044.199473,522.0997367,0,62.85102964,0,57.16033685,1,95.81857593,1.64,1.74,118.3023654,4.071424944,-2.940399932,33.80140785,41.40414039,0,3055.249473,0
82.59365046,2.758361758,62.4,8.925153222,3.724664226,1,12,17239.59048,17.85940495,43.23729147,1045.679881,522.8399407,0,62.79593712,0,58.97563703,1,95.81857593,1.64,1.74,118.4072192,3.956506659,-2.759016331,33.75033756,41.50228945,0,3056.729881,0
82.65202827,2.762720447,62.5,8.670880295,3.720398945,1,12,17251.77555,17.85824304,43.26503698,1047.158593,523.5792964,0,62.74090229,0,60.79093722,1,95.81857593,1.64,1.74,118.5091017,3.848541549,-2.593917817,33.69892851,41.60064952,0,3058.208593,0
82.71029806,2.767076057,62.6,8.431339293,3.716138862,1,12,17263.93807,17.85708329,43.29272717,1048.635609,524.3178047,0,62.68592509,0,62.6062374,1,95.81857593,1.64,1.74,118.6081889,3.746921194,-2.443207435,33.64718495,41.69922223,0,3059.685609,0
82.76846012,2.771428598,62.7,8.205284863,3.711883969,1,12,17276.07811,17.85592568,43.32036223,1050.110934,525.0554669,0,62.63100546,0,64.42153759,1,95.81857593,1.64,1.74,118.7046418,3.651106159,-2.305257084,33.59511085,41.79800911,0,3061.160934,0
82.82651477,2.775778081,62.8,7.991608173,3.707634258,1,12,17288.19573,17.8547702,43.34794231,1051.584568,525.7922838,0,62.57614335,0,66.23683777,1,95.81857593,1.64,1.74,118.798608,3.560616475,-2.17866302,33.54270994,41.8970116,0,3062.634568,0
82.88446232,2.780124515,62.9,7.789318706,3.703389721,1,12,17300.29099,17.85361686,43.37546759,1053.056513,526.5282566,0,62.5213387,0,68.05213796,1,95.81857593,1.64,1.74,118.8902232,3.475023658,-2.062209697,33.4899857,41.99623105,0,3064.106513,0
82.94230306,2.784467911,63,7.597528885,3.699150352,1,12,17312.36397,17.85246565,43.40293823,1054.526772,527.2633862,0,62.46659146,0,69.86743814,1,95.81857593,1.64,1.74,118.9796123,3.393943979,-1.954840206,33.43694142,42.09566874,0,3065.576772,0
83.00003731,2.788808278,63.1,7.415441042,3.694916142,1,12,17324.41471,17.85131656,43.4303544,1055.995347,527.9976737,0,62.41190158,0,71.68273833,1,95.81857593,1.64,1.74,119.0668905,3.317032766,-1.85563207,33.38358019,42.19532586,0,3067.045347,0
83.05766536,2.793145625,63.2,7.242336316,3.690687085,1,12,17336.44328,17.85016958,43.45771627,1057.46224,528.7311201,0,62.35726899,0,73.49803851,1,95.81857593,1.64,1.74,119.1521645,3.243979554,-1.76377718,33.32990494,42.29520356,0,3068.51224,0
83.11518752,2.797479963,63.3,7.077565151,3.686463171,1,12,17348.44976,17.8490247,43.48502399,1058.927453,529.4637265,0,62.30269364,0,75.3133387,1,95.81857593,1.64,1.74,119.235533,3.174503943,-1.678565185,33.27591842,42.39530289,0,3069.977453,0
83.17260408,2.801811301,63.4,6.920539146,3.682244394,1,12,17360.43419,17.84788193,43.51227774,1060.390988,530.1954939,0,62.24817548,0,77.12863889,1,95.81857593,1.64,1.74,119.317088,3.18008898,0.135030702,33.22162323,42.49562488,0,3071.440988,0
83.22991536,2.80613965,63.5,6.770724017,3.678030746,1,12,17372.39665,17.84674126,43.53947767,1061.852846,530.9264232,0,62.19371445,0,78.94393907,1,95.81857593,1.64,1.74,119.3969146,3.147225372,-0.79509982,33.16702184,42.59617047,0,3072.902846,0
83.28712163,2.810465018,63.6,6.627633521,3.673822219,1,12,17384.33719,17.84560267,43.56662395,1063.313031,531.6565155,0,62.13931049,0,80.75923926,1,95.81857593,1.64,1.74,119.4806777,3.188225085,0.992627695,33.11211659,42.69694059,0,3074.363031,0
83.34422321,2.814787415,63.7,6.719233992,3.669618806,1,12,17396.25587,17.84446617,43.59371673,1064.771544,532.3857719,0,62.08496356,0,79.76754749,1,95.81857593,1.64,1.74,119.5633512,3.189313692,0.026373945,33.05715062,42.79747204,0,3075.821544,0
83.40122038,2.81910685,63.8,6.72842739,3.6654205,1,12,17408.15277,17.84333175,43.6207562,1066.228387,533.1141933,0,62.0306736,0,79.76754749,1,95.81857593,1.64,1.74,119.6460216,3.191050351,0.042103297,33.00203757,42.89792787,0,3077.278387,0
83.45811344,2.823423334,63.9,6.737610262,3.661227294,1,12,17420.02793,17.8421994,43.64774249,1067.683562,533.8417808,0,61.97644055,0,79.76754749,1,95.81857593,1.64,1.74,119.7286888,3.193000261,0.047305656,32.94677755,42.99830786,0,3078.733562,0
83.51490268,2.827736875,64,6.746782623,3.65703918,1,12,17431.88142,17.84106912,43.67467577,1069.137071,534.5685354,0,61.92226435,0,79.76754749,1,95.81857593,1.64,1.74,119.8113529,3.195018496,0.048996657,32.89137066,43.09861181,0,3080.187071,0
83.57158839,2.832047483,64.1,6.755944483,3.65285615,1,12,17443.7133,17.8399409,43.7015562,1070.588916,535.2944581,0,61.86814496,0,79.76754749,1,95.81857593,1.64,1.74,119.8940139,3.197056756,0.049516474,32.83581701,43.1988395,0,3081.638916,0
83.62817086,2.836355167,64.2,6.765095858,3.648678197,1,12,17455.52364,17.83881474,43.72838394,1072.0391,536.0195499,0,61.81408231,0,79.76754749,1,95.81857593,1.64,1.74,119.9766718,3.199098948,0.049645676,32.78011672,43.29899072,0,3083.0891,0
83.68465038,2.840659936,64.3,6.774236758,3.644505312,1,12,17467.31248,17.83769062,43.75515914,1073.487624,536.7438118,0,61.76007635,0,79.76754749,1,95.81857593,1.64,1.74,120.0593265,3.201139717,0.049644651,32.7242699,43.39906526,0,3084.537624,0
83.74102724,2.8449618,64.4,6.783367197,3.64033749,1,12,17479.0799,17.83656855,43.78188195,1074.93449,537.4672448,0,61.70612703,0,79.76754749,1,95.81857593,1.64,1.74,120.1419781,3.203177284,0.049600251,32.66827665,43.49906291,0,3085.98449,0
83.79730171,2.849260768,64.5,6.792487188,3.636174723,1,12,17490.82595,17.83544851,43.80855254,1076.3797,538.18985,0,61.65223428,0,79.76754749,1,95.81857593,1.64,1.74,120.2246266,3.205211065,0.049541426,32.61213709,43.59898346,0,3087.4297,0
83.85347409,2.853556849,64.6,6.801596743,3.632017002,1,12,17502.55069,17.83433051,43.83517106,1077.823257,538.9116283,0,61.59839807,0,79.76754749,1,95.81857593,1.64,1.74,120.3072719,3.207240872,0.04947787,32.55585132,43.69882669,0,3088.873257,0
83.90954467,2.857850053,64.7,6.810695875,3.627864321,1,12,17514.25417,17.83321454,43.86173766,1079.265162,539.6325808,0,61.54461833,0,79.76754749,1,95.81857593,1.64,1.74,120.3899141,3.209266651,0.049412773,32.49941947,43.79859241,0,3090.315162,0
83.96551371,2.862140387,64.8,6.819784597,3.623716674,1,12,17525.93647,17.83210058,43.88825251,1080.705417,540.3527085,0,61.490895,0,79.76754749,1,95.81857593,1.64,1.74,120.4725532,3.211288392,0.049347241,32.44284163,43.89828039,0,3091.755417,0
84.0213815,2.866427861,64.9,6.828862921,3.619574052,1,12,17537.59763,17.83098865,43.91471574,1082.144025,541.0720123,0,61.43722804,0,79.76754749,1,95.81857593,1.64,1.74,120.5551892,3.213306097,0.0492816,32.38611793,43.99789042,0,3093.194025,0
84.07714832,2.870712485,65,6.83793086,3.615436447,1,12,17549.23771,17.82987872,43.94112751,1083.580986,541.7904932,0,61.38361739,0,79.76754749,1,95.81857593,1.64,1.74,120.637822,3.215319777,0.049216011,32.32924847,44.09742231,0,3094.630986,0
84.13281446,2.874994267,65.1,6.846988426,3.611303854,1,12,17560.85678,17.82877079,43.96748798,1085.016305,542.5081524,0,61.33006298,0,79.76754749,1,95.81857593,1.64,1.74,120.7204517,3.217329441,0.049150464,32.27223337,44.19687583,0,3096.066305,0
84.18838018,2.879273216,65.2,6.856035633,3.607176264,1,12,17572.45489,17.82766487,43.99379729,1086.449981,543.2249906,0,61.27656478,0,79.76754749,1,95.81857593,1.64,1.74,120.8030783,3.219335102,0.049085022,32.21507275,44.29625078,0,3097.499981,0
84.24384576,2.88354934,65.3,6.865072492,3.603053669,1,12,17584.0321,17.82656093,44.02005559,1087.882018,543.9410091,0,61.22312272,0,79.76754749,1,95.81857593,1.64,1.74,120.8857017,3.221336769,0.049019649,32.1577667,44.39554694,0,3098.932018,0
84.29921148,2.887822649,65.4,6.874099017,3.598936064,1,12,17595.58847,17.82545899,44.04626304,1089.312417,544.6562086,0,61.16973674,0,79.76754749,1,95.81857593,1.64,1.74,120.968322,3.223334455,0.048954374,32.10031536,44.49476412,0,3100.362417,0
84.35447761,2.892093152,65.5,6.88311522,3.594823441,1,12,17607.12404,17.82435903,44.07241979,1090.741181,545.3705904,0,61.11640681,0,79.76754749,1,95.81857593,1.64,1.74,121.0509392,3.22532817,0.048889177,32.04271883,44.59390209,0,3101.791181,0
84.40964442,2.896360857,65.6,6.892121112,3.590715792,1,12,17618.63889,17.82326104,44.09852598,1092.16831,546.0841552,0,61.06313286,0,79.76754749,1,95.81857593,1.64,1.74,121.1335533,3.227317926,0.04882408,31.98497722,44.69296066,0,3103.21831,0
84.46471219,2.900625772,65.7,6.901116708,3.586613112,1,12,17630.13306,17.82216503,44.12458175,1093.593808,546.7969042,0,61.00991483,0,79.76754749,1,95.81857593,1.64,1.74,121.2161642,3.229303734,0.048759058,31.92709065,44.7919396,0,3104.643808,0
84.51968118,2.904887907,65.8,6.910102019,3.582515392,1,12,17641.60662,17.82107098,44.15058726,1095.017677,547.5088383,0,60.95675268,0,79.76754749,1,95.81857593,1.64,1.74,121.2987721,3.231285604,0.048694133,31.86905924,44.89083872,0,3106.067677,0
84.57455166,2.90914727,65.9,6.919077058,3.578422625,1,12,17653.05962,17.8199789,44.17654265,1096.439917,548.2199585,0,60.90364634,0,79.76754749,1,95.81857593,1.64,1.74,121.3813767,3.233263548,0.048629287,31.8108831,44.98965781,0,3107.489917,0
84.62932391,2.91340387,66,6.928041837,3.574334804,1,12,17664.49211,17.81888877,44.20244807,1097.860532,548.9302658,0,60.85059577,0,79.76754749,1,95.81857593,1.64,1.74,121.4639783,3.235237576,0.048564536,31.75256235,45.08839665,0,3108.910532,0
84.68399818,2.917657714,66.1,6.936996369,3.570251922,1,12,17675.90415,17.81780059,44.22830366,1099.279522,549.6397611,0,60.7976009,0,79.76754749,1,95.81857593,1.64,1.74,121.5465767,3.2372077,0.048499865,31.69409709,45.18705504,0,3110.329522,0
84.73857474,2.921908813,66.2,6.945940666,3.566173972,1,12,17687.29579,17.81671435,44.25410956,1100.696891,550.3484455,0,60.74466169,0,79.76754749,1,95.81857593,1.64,1.74,121.629172,3.23917393,0.048435286,31.63548746,45.28563277,0,3111.746891,0
84.79305386,2.926157173,66.3,6.95487474,3.562100946,1,12,17698.6671,17.81563006,44.27986593,1102.11264,551.05632,0,60.69177808,0,79.76754749,1,95.81857593,1.64,1.74,121.7117642,3.241136278,0.048370795,31.57673356,45.38412963,0,3113.16264,0
84.84743579,2.930402804,66.4,6.963798604,3.558032838,1,12,17710.01812,17.8145477,44.3055729,1103.526771,551.7633855,0,60.63895002,0,79.76754749,1,95.81857593,1.64,1.74,121.7943533,3.243094754,0.048306386,31.5178355,45.48254541,0,3114.576771,0
84.90172081,2.934645713,66.5,6.972712271,3.553969642,1,12,17721.34891,17.81346727,44.33123061,1104.939286,552.4696429,0,60.58617745,0,79.76754749,1,95.81857593,1.64,1.74,121.8769392,13.23714191,246.6642631,31.45879342,45.58087992,0,3115.989286,0
84.95590917,2.93888591,66.6,6.981615752,3.549911349,1,12,17732.65953,17.81238876,44.35683922,1106.350187,553.1750934,0,60.53346032,0,79.76754749,1,95.81857593,1.64,1.74,121.959522,4.840425915,-207.3729347,31.39960742,45.67913293,0,3117.400187,0
85.01000114,2.943123402,66.7,6.99050906,3.545857953,1,12,17743.95002,17.81131218,44.38239884,1107.759476,553.8797378,0,60.48079858,0,79.76754749,1,95.81857593,1.64,1.74,122.8042471,12.02298807,177.5003043,31.34027762,45.77730425,0,3118.809476,0
85.06399696,2.947358198,66.8,-4.802387071,3.541809447,1,12,17755.22045,17.8102375,44.40790964,1109.167154,554.5835771,0,60.42819217,0,-116.2597562,1,95.81857593,1.64,1.74,122.7543978,2.676651516,-231.1200138,31.29883777,45.84364408,0,3120.217154,0
85.1178969,2.951590306,66.9,-4.902903239,3.537765823,1,12,17766.47087,17.80916474,44.43337174,1110.573225,555.2866123,0,60.37564103,0,-114.0206323,1,95.81857593,1.64,1.74,122.7037213,-0.462440468,-77.67404896,31.25723622,45.91037192,0,3121.623225,0
85.17170122,2.955819734,67,-5.007439105,3.533727075,1,12,17777.70133,17.80809387,44.45878529,1111.977689,555.9888444,0,60.32314512,0,-111.7815084,1,95.81857593,1.64,1.74,122.6521779,-1.533581091,-26.52121962,31.21547461,45.97748863,0,3123.027689,0
85.22541017,2.96004649,67.1,-5.116241172,3.529693195,1,12,17788.91188,17.80702491,44.48415043,1113.380549,556.6902743,0,60.27070437,0,-109.5423845,1,95.81857593,1.64,1.74,122.5997258,-1.916601073,-9.489489971,31.17355465,46.04499517,0,3124.430549,0
85.279024,2.964270582,67.2,-5.229576522,3.525664177,1,12,17800.10257,17.80595784,44.50946729,1114.781806,557.3909031,0,60.21831874,0,-107.3032606,1,95.81857593,1.64,1.74,122.5463207,-2.071516006,-3.840506472,31.13147809,46.11289248,0,3125.831806,0
85.33254297,2.968492019,67.3,-5.347735004,3.521640015,1,12,17811.27347,17.80489266,44.53473601,1116.181463,558.0907316,0,60.16598817,0,-105.0641367,1,95.81857593,1.64,1.74,122.4919157,-2.151742748,-1.990157711,31.08924679,46.18118157,0,3127.231463,0
85.38596733,2.972710808,67.4,-5.471031713,3.5176207,1,12,17822.42462,17.80382936,44.55995673,1117.579522,558.7897609,0,60.11371261,0,-102.8250127,1,95.81857593,1.64,1.74,122.436461,-2.208505582,-1.408980146,31.04686267,46.24986348,0,3128.629522,0
85.43929733,2.976926957,67.5,-5.599809803,3.513606227,1,12,17833.55607,17.80276794,44.58512958,1118.975984,559.4879919,0,60.06149201,0,-100.5858888,1,95.81857593,1.64,1.74,122.3799035,-2.258972386,-1.253482928,31.00432774,46.31893929,0,3130.025984,0
85.49253322,2.981140475,67.6,-5.734443678,3.509596588,1,12,17844.66788,17.80170839,44.61025471,1120.370851,560.1854256,0,60.0093263,0,-98.3467649,1,95.81857593,1.64,1.74,122.322187,-2.308967587,-1.242544926,30.96164408,46.38841013,0,3131.420851,0
85.54567525,2.985351369,67.7,-5.875342634,3.505591777,1,12,17855.7601,17.80065072,44.63533223,1121.764126,560.8820629,0,59.95721544,0,-96.10764098,1,95.81857593,1.64,1.74,122.2632514,-2.360544161,-1.282645962,30.91881388,46.45827716,0,3132.814126,0
85.59872367,2.989559647,67.8,-6.022955019,3.501591786,1,12,17866.83278,17.7995949,44.6603623,1123.15581,561.5779048,0,59.90515938,0,-93.86851707,1,95.81857593,1.64,1.74,122.2030324,-2.41450881,-1.342868631,30.87583942,46.52854162,0,3134.20581,0
85.65167873,2.993765317,67.9,-6.177773008,3.497596608,1,12,17877.88597,17.79854094,44.68534504,1124.545905,562.2729523,0,59.85315805,0,-91.62939315,1,95.81857593,1.64,1.74,122.1414614,-2.47126502,-1.413210314,30.8327231,46.59920477,0,3135.595905,0
85.70454066,2.997968387,68,-6.340338087,3.493606238,1,12,17888.91973,17.79748884,44.71028058,1125.934413,562.9672063,0,59.80121141,0,-89.39026923,1,95.81857593,1.64,1.74,122.0784648,-2.531095639,-1.490683654,30.78946742,46.67026795,0,3136.984413,0
85.75730973,3.002168865,68.1,-6.511247391,3.489620667,1,12,17899.9341,17.79643858,44.73516907,1127.321335,563.6606677,0,59.7493194,0,-87.15114531,1,95.81857593,1.64,1.74,122.0139634,-2.594258848,-1.5746866,30.74607502,46.74173256,0,3138.371335,0
85.80998616,3.006366758,68.2,-6.691161043,3.48563989,1,12,17910.92913,17.79539018,44.76001063,1128.706675,564.3533376,0,59.69748198,0,-84.9120214,1,95.81857593,1.64,1.74,121.9478723,-2.661022233,-1.665465398,30.70254864,46.81360005,0,3139.756675,0
85.86257021,3.010562074,68.3,-6.880810679,3.481663901,1,12,17921.90489,17.79434361,44.7848054,1130.090434,565.0452169,0,59.64569909,0,-82.67289748,1,95.81857593,1.64,1.74,121.8800996,-2.731676562,-1.763610708,30.6588912,46.88587196,0,3141.140434,0
85.91506211,3.01475482,68.4,-7.081009403,3.477692692,1,12,17932.86141,17.79329887,44.8095535,1131.472613,565.7363065,0,59.59397067,0,-80.43377356,1,95.81857593,1.64,1.74,121.8105463,-2.806543201,-1.869899815,30.61510575,46.95854989,0,3142.522613,0
85.96746211,3.018945005,68.5,-7.292663458,3.473726255,1,12,17943.79874,17.79225597,44.83425507,1132.853215,566.4266074,0,59.54229667,0,-78.19464964,1,95.81857593,1.64,1.74,121.739105,-2.885979912,-1.985256735,30.57119551,47.03163552,0,3143.903215,0
86.01977045,3.023132636,68.6,-7.516785943,3.469764585,1,12,17954.71695,17.79121489,44.85891022,1134.232241,567.1161205,0,59.49067703,0,-75.95552573,1,95.81857593,1.64,1.74,121.6656591,-2.970386698,-2.110753855,30.52716387,47.10513063,0,3145.282241,0
86.07198736,3.027317721,68.7,-7.754513053,3.465807675,1,12,17965.61607,17.79017562,44.88351911,1135.609694,567.8048469,0,59.43911171,0,-73.71640181,1,95.81857593,1.64,1.74,121.590082,-3.060212405,-2.24763114,30.48301444,47.17903709,0,3146.659694,0
86.12411309,3.031500266,68.8,-8.00712335,3.461855517,1,12,17976.49615,17.78913818,44.90808184,1136.985575,568.4927873,0,59.38760064,0,-71.47727789,1,95.81857593,1.64,1.74,121.5122351,-3.155962441,-2.397324891,30.43875102,47.25335686,0,3148.035575,0
86.17614786,3.03568028,68.9,-8.276060791,3.457908105,1,12,17987.35726,17.78810254,44.93259856,1138.359886,569.1799429,0,59.33614378,0,-69.23815398,1,95.81857593,1.64,1.74,121.4319671,-3.258207981,-2.56150525,30.39437764,47.32809203,0,3149.409886,0
86.22809192,3.03985777,69,-8.562962361,3.453965433,1,12,17998.19943,17.78706871,44.95706939,1139.732629,569.8663145,0,59.28474108,0,-66.99903006,1,95.81857593,1.64,1.74,121.3491119,-3.367597,-2.742122935,30.3498986,47.40324481,0,3150.782629,0
86.27994551,3.044032744,69.1,-8.869691447,3.450027494,1,12,18009.02271,17.78603668,44.98149445,1141.103806,570.551903,0,59.23339248,0,-64.75990614,1,95.81857593,1.64,1.74,121.2634867,-3.484867612,-2.941467712,30.30531845,47.47881753,0,3152.153806,0
86.33170885,3.048205208,69.2,-9.198378375,3.446094282,1,12,18019.82716,17.78500645,45.00587388,1142.473419,571.2367094,0,59.18209793,0,-62.52078222,1,95.81857593,1.64,1.74,121.1748895,-3.610864281,-3.162241567,30.26064208,47.55481267,0,3153.523419,0
86.38338218,3.052375171,69.3,-9.551469992,3.44216579,1,12,18030.61282,17.78397801,45.0302078,1143.841469,571.9207347,0,59.13085737,0,-60.28165831,1,95.81857593,1.64,1.74,121.0830967,-3.746557665,-3.407651156,30.21587468,47.63123288,0,3154.891469,0
86.43496573,3.056542639,69.4,-9.931790714,3.43824201,1,12,18041.37974,17.78295135,45.05449633,1145.20796,572.6039798,0,59.07967075,0,-58.04253439,1,95.81857593,1.64,1.74,120.9878593,-3.893069077,-3.681525159,30.17102184,47.70808097,0,3156.25796,0
86.48645974,3.06070762,69.5,-10.34261828,3.434322937,1,12,18052.12797,17.78192648,45.0787396,1146.572891,573.2864457,0,59.02853803,0,-55.80341047,1,95.81857593,1.64,1.74,120.8888994,-4.051700862,-3.988465072,30.12608954,47.78535995,0,3157.622891,0
