152.98644499866805, 0.2181800893380057
367.3364554403638, 0.37412180136881545
581.6864658820596, 0.700181744705958
796.0364763237553, 1.0616829862319292
1010.3864867654506, 1.2672425157270766
1224.7364972071468, 1.5295081223243585
1439.0865076488421, 1.8555680656614868
1653.4365180905384, 2.1036571529832315
1867.7865285322337, 2.387187538493805
2082.13653897393, 2.6352766258155356
2296.486549415625, 2.947160049877141
2510.8365598573214, 3.1952491371988856
2725.1865702990167, 3.4433382245206303
2939.536580740713, 3.719780350393421
3153.886591182408, 3.9040751009752768
3368.2366016241044, 4.237223303950202
3582.5866120657997, 4.449871093083118
3796.936622507496, 4.634165843664988
4011.2866329491912, 4.853901892435658
4225.636643390888, 5.165785316497278
4439.986653832582, 5.4138744038190225
4654.3366642742785, 5.654875231502999
4868.686674715975, 5.867523020635915
5083.036685157671, 6.165229925421997
5297.386695599367, 6.321171637452807
5511.736706041062, 6.576348984412334
5726.086716482758, 6.810261552458542
5940.436726924454, 6.994556303040397
6154.78673736615, 7.200115832535559
6369.136747807845, 7.4340284005817665
6583.486758249541, 7.639587930076914
6797.836768691237, 7.823882680658798
7012.186779132933, 8.107413066169343
7226.536789574628, 8.327149114940028
7440.886800016324, 8.49726734624636
7655.23681045802, 8.688650356465999
7869.586820899716, 8.816239029945734
8083.936831341411, 9.014710299803141
8298.286841783107, 9.220269829298289
8512.636852224803, 9.510888474446617
8726.9868626665, 9.70935974430401
8941.336873108194, 9.872389715972588
9155.68688354989, 10.070860985829981
9370.036893991586, 10.283508774962897
9584.386904433282, 10.396920929167123
9798.736914874977, 10.559950900835688
10013.086925316673, 10.694627833953206
10227.43693575837, 10.893099103810599
10441.786946200064, 11.127011671856806
10656.13695664176, 11.29004164352537
10870.486967083456, 11.516865951933823
11084.836977525152, 11.743690260342277
11299.186987966847, 11.84292589527098
11513.536998408543, 12.027220645852836
11727.887008850239, 12.268221473536826
11942.237019291935, 12.417074925929853
12156.58702973363, 12.53048708013408
12370.937040175326, 12.629722715062769
12585.287050617022, 12.750223128904764
12799.637061058718, 12.920341360211097
13013.987071500413, 13.04793003369086
13228.337081942109, 13.196783486083888
13442.687092383805, 13.331460419201406
13657.037102825501, 13.466137352318924
13871.387113267197, 13.629167323987488
14085.737123708894, 13.77093251674279
14300.087134150586, 13.848903372758187
14514.437144592282, 13.976492046237937
14728.787155033979, 14.011933344426751
14943.137165475675, 14.224581133559681
15157.487175917371, 14.260022431748496
15371.837186359067, 14.32381676848837
15586.187196800764, 14.401787624503783
15800.53720724246, 14.42305240341706
16014.887217684152, 14.47975848051918
16229.237228125849, 14.571905855810115
16443.587238567543, 14.73493582747868
16657.93724900924, 14.827083202769614
16872.287259450935, 14.961760135887133
17086.63726989263, 15.025554472627007
17300.987280334328, 15.025554472627007
17515.337290776024, 15.06808403045359
17729.687301217717, 15.160231405744526
17944.037311659413, 15.117701847917942
18119.414592929894, 15.203773572090782
18411.710061714024, 15.195672703933354
18626.06007215572, 15.209849223208863
18838.461446138856, 15.087931157439328
18967.07145240387, 15.220481612665523
19269.110103480805, 14.968848395524887
19473.716931629697, 14.822830246986967
19825.554069980968, 14.471095052073025
19990.105593148328, 14.453316190218217
